collected_frames,action/v_mean,action/w_mean,action/front_mean,action/rear_mean
43122688,0.5,0.0,-0.00244140625,0.25408172607421875
43253760,0.5,0.0,0.52899169921875,0.5939788818359375
43384832,0.5,0.0,-0.02886962890625,0.03678131103515625
43515904,0.5,0.0,0.25902557373046875,0.37178802490234375
43646976,0.5,0.0,0.1351470947265625,0.23455810546875
43778048,0.5,0.0,0.064453125,0.25765228271484375
43909120,0.5,0.0,0.2093353271484375,0.2693328857421875
44040192,0.5,0.0,0.2502593994140625,0.3472442626953125
44171264,0.5,0.0,0.2969207763671875,0.3927001953125
44302336,0.5,0.0,0.5711669921875,0.49092864990234375
44433408,0.5,0.0,0.366241455078125,0.29277801513671875
44564480,0.5,0.0,0.2921142578125,0.01039886474609375
44695552,0.5,0.0,0.21047210693359375,0.34586334228515625
44826624,0.5,0.0,0.20671844482421875,0.35083770751953125
44957696,0.5,0.0,0.00650787353515625,0.08931732177734375
45088768,0.5,0.0,-0.0338592529296875,0.1907958984375
45219840,0.5,0.0,0.27236175537109375,0.3122711181640625
45350912,0.5,0.0,0.346832275390625,0.22519683837890625
45481984,0.5,0.0,0.3644256591796875,0.0596923828125
45613056,0.5,0.0,-0.10623931884765625,0.18994140625
45744128,0.5,0.0,0.1405792236328125,0.16489410400390625
45875200,0.5,0.0,0.16326904296875,0.36246490478515625
46006272,0.5,0.0,0.02252960205078125,-0.001983642578125
46137344,0.5,0.0,0.27685546875,0.36673736572265625
46268416,0.5,0.0,0.335601806640625,0.130462646484375
46399488,0.5,0.0,0.45601654052734375,0.3830718994140625
46530560,0.5,0.0,0.0130157470703125,0.167999267578125
46661632,0.5,0.0,0.2200469970703125,0.19588470458984375
46792704,0.5,0.0,0.17209625244140625,0.33588409423828125
46923776,0.5,0.0,0.41248321533203125,0.0585784912109375
47054848,0.5,0.0,0.12047576904296875,0.26338958740234375
47185920,0.5,0.0,0.243560791015625,0.2731781005859375
47316992,0.5,0.0,0.05178070068359375,0.08673095703125
47448064,0.5,0.0,-0.04026031494140625,0.26862335205078125
47579136,0.5,0.0,0.0962677001953125,0.29764556884765625
47710208,0.5,0.0,0.23474884033203125,0.30832672119140625
47841280,0.5,0.0,0.11356353759765625,0.22525787353515625
47972352,0.5,0.0,-0.0345458984375,0.24723052978515625
48103424,0.5,0.0,0.3091278076171875,0.3003997802734375
48234496,0.5,0.0,0.20911407470703125,0.12686920166015625
48365568,0.5,0.0,0.06219482421875,0.17279052734375
48496640,0.5,0.0,0.29550933837890625,0.4173583984375
48627712,0.5,0.0,0.160858154296875,0.1884307861328125
48758784,0.5,0.0,0.09639739990234375,0.28974151611328125
48889856,0.5,0.0,0.14037322998046875,0.2383270263671875
49020928,0.5,0.0,0.27262115478515625,0.24941253662109375
49152000,0.5,0.0,0.1347198486328125,0.0660247802734375
49283072,0.5,0.0,0.14502716064453125,0.300506591796875
49414144,0.5,0.0,0.308197021484375,0.27126312255859375
49545216,0.5,0.0,-0.0190277099609375,0.16907501220703125
49676288,0.5,0.0,0.113983154296875,0.1597137451171875
49807360,0.5,0.0,0.32756805419921875,0.34642791748046875
49938432,0.5,0.0,0.2196807861328125,0.28946685791015625
50069504,0.5,0.0,0.25324249267578125,0.29721832275390625
50200576,0.5,0.0,0.1823577880859375,0.26084136962890625
50331648,0.5,0.0,0.3213958740234375,0.137786865234375
50462720,0.5,0.0,0.177032470703125,0.40010833740234375
50593792,0.5,0.0,0.23894500732421875,0.44234466552734375
50724864,0.5,0.0,0.0915374755859375,0.1040802001953125
50855936,0.5,0.0,0.15979766845703125,0.39646148681640625
50987008,0.5,0.0,0.0527191162109375,0.11859130859375
51118080,0.5,0.0,0.06046295166015625,0.2167816162109375
51249152,0.5,0.0,0.3532562255859375,0.33917236328125
51380224,0.5,0.0,0.1770782470703125,0.27713775634765625
51511296,0.5,0.0,0.31618499755859375,0.33493804931640625
51642368,0.5,0.0,0.3776397705078125,0.5405960083007812
51773440,0.5,0.0,0.193145751953125,0.2695465087890625
51904512,0.5,0.0,0.0648651123046875,0.0417633056640625
52035584,0.5,0.0,0.24356842041015625,0.3347625732421875
52166656,0.5,0.0,0.21526336669921875,0.1264495849609375
52297728,0.5,0.0,0.3892974853515625,0.094482421875
52428800,0.5,0.0,-0.0500335693359375,0.31328582763671875
52559872,0.5,0.0,0.33161163330078125,0.3836212158203125
52690944,0.5,0.0,0.45940399169921875,0.515838623046875
52822016,0.5,0.0,0.18317413330078125,0.33606719970703125
52953088,0.5,0.0,0.3379974365234375,0.32588958740234375
53084160,0.5,0.0,-0.0019989013671875,0.4476165771484375
53215232,0.5,0.0,-0.01912689208984375,-0.0079498291015625
53346304,0.5,0.0,-0.00775146484375,0.28148651123046875
53477376,0.5,0.0,0.3811492919921875,0.0558624267578125
53608448,0.5,0.0,0.01470947265625,0.4135284423828125
53739520,0.5,0.0,0.3089447021484375,0.5675048828125
53870592,0.5,0.0,0.35723114013671875,0.42108154296875
54001664,0.5,0.0,0.12967681884765625,0.21192169189453125
54132736,0.5,0.0,-0.12548065185546875,0.364715576171875
54263808,0.5,0.0,0.11000823974609375,0.07721710205078125
54394880,0.5,0.0,0.1686248779296875,0.313140869140625
54525952,0.5,0.0,0.0120697021484375,0.3896331787109375
54657024,0.5,0.0,0.323822021484375,0.3883819580078125
54788096,0.5,0.0,0.29296112060546875,0.5619277954101562
54919168,0.5,0.0,-0.08206939697265625,0.33538055419921875
