collected_frames,rew/shaping,rew/step_penalty,rew/roll_penalty,rew/roll_rate_penalty,rew/pitch_penalty,rew/pitch_rate_penalty,rew/shock_penalty,rew/action_bonus,rew/flipper_action_bonus,rew/terminal_bonus,rew/total_reward
14811136,1.2763443179428577,-0.0733696316828222,-0.060382084659067914,-0.2158461775397882,-0.22485572658479214,-0.2096546257380396,-0.0457553181622643,5.777882535010576,0.7875228002667427,0.03351119099534117,7.043523523956537
14942208,1.2750040022656322,-0.0734935668714753,-0.04308897239388898,-0.20657569239847362,-0.21393784577958286,-0.2128266415093094,-0.049459325105999596,6.033790569752455,0.7765490096062422,0.07198047402198426,7.356230188161135
15073280,1.2944095069542527,-0.07361750206012903,-0.04106992605375126,-0.21226838848087937,-0.22394216060638428,-0.21920515096280724,-0.05618143956235144,5.998149737715721,0.7817285293713212,0.0641484135412611,7.31022135540843
15204352,1.2620961787179112,-0.07374143724878231,-0.03151897163479589,-0.2077681153314188,-0.21980235527735204,-0.2131379049969837,-0.05180796913919039,5.826020125299692,0.790430692024529,0.060120904017821886,7.139218296855688
15335424,1.2474581766873598,-0.07386537243743578,-0.03404919907916337,-0.20534773520193994,-0.22087190300226212,-0.21657864656299353,-0.0503651235048892,5.8509320095181465,0.7833399367518723,0.059132605892955326,7.138107016682625
15466496,1.2607564954087138,-0.07398930762608914,-0.03685433079954237,-0.2058743214001879,-0.23164997913409024,-0.21381088439375162,-0.05108338120044209,5.796842522919178,0.7774919024668634,0.054796747528598644,7.074641045182943
15597568,1.2538974648341537,-0.0741132428147425,-0.03612064404296689,-0.2030204253969714,-0.24227705819066614,-0.21823571692220867,-0.047628998407162726,5.833230137825012,0.7636452750302851,0.05996672918263357,7.087419494986534
15728640,1.2574430610984564,-0.07423717800339595,-0.03761630176450126,-0.20208920969162136,-0.23897696402855217,-0.21566264028660953,-0.04677884509146679,5.951236668974161,0.7597565995529294,0.06650767753308173,7.217995084822178
15859712,1.3842422906309366,-0.07436111319204924,-0.027741915997467004,-0.19580396835226566,-0.23331860883627087,-0.2200033781118691,-0.05675859008624684,6.569113861769438,0.7603722997009754,0.058978432018193416,7.962588686496019
15990784,1.5194731000810862,-0.07448504838070298,-0.026692180035752244,-0.22358654777053744,-0.1705371969146654,-0.21832757256925106,-0.07669671294570435,6.954024247825146,0.7723762476816773,0.040737622752203606,8.494659565389156
16121856,1.2778913956135511,-0.07460898356935634,-0.05866729479748756,-0.22888438345398754,-0.21233872801531106,-0.2134983353316784,-0.0502938098507002,6.057567376643419,0.753656349144876,0.025067967333598062,7.273338668048382
