attempt,collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
0,3014656,-0.0038617257960140705,0.9544791666666667,2000000,0.0009904166666666672,0.007345745339989662,0.022356171160936356,-0.4369834363460541,-0.41520899534225464
0,3145728,-0.0035711731761693954,0.9525,2000000,0.0009900000000000006,0.0070005906745791435,0.024683644995093346,-0.44057750701904297,-0.4179169535636902
0,3276800,-0.003631510538980365,0.9505208333333334,2000000,0.000989583333333334,0.010401823557913303,0.0501299723982811,-0.4590088427066803,-0.4185860753059387
0,3407872,-0.0013055301969870925,0.9485416666666666,2000000,0.0009891666666666673,0.010558750480413437,0.07059427350759506,-0.47827237844467163,-0.4176909923553467
0,3538944,-0.0016442373162135482,0.9465625,2000000,0.0009887500000000007,0.010180484503507614,0.10379475355148315,-0.5012984871864319,-0.42087674140930176
0,3670016,-0.0025981126818805933,0.9445833333333333,2000000,0.000988333333333334,0.011707566678524017,0.13383260369300842,-0.517893373966217,-0.4188232421875
0,3801088,-0.004085994325578213,0.9426041666666667,2000000,0.000987916666666667,0.012197856791317463,0.12820075452327728,-0.5386029481887817,-0.44985780119895935
0,3932160,-0.003834855742752552,0.940625,2000000,0.0009875000000000005,0.01359601505100727,0.06910008937120438,-0.546808123588562,-0.5033770203590393
0,4063232,-0.004224077332764864,0.9386458333333333,2000000,0.0009870833333333337,0.00853542797267437,0.021722059696912766,-0.5282924175262451,-0.5427883863449097
0,4194304,-0.004029121249914169,0.9366666666666666,2000000,0.0009866666666666672,0.011714715510606766,0.02335135079920292,-0.5265488028526306,-0.5094441175460815
0,4325376,-0.004926145076751709,0.9346875,2000000,0.0009862500000000006,0.010350932367146015,0.014396494254469872,-0.5250737071037292,-0.5144191980361938
0,4456448,-0.00438295304775238,0.9327083333333334,2000000,0.0009858333333333338,0.005746078677475452,0.006606229580938816,-0.523942768573761,-0.5194272994995117
0,4587520,-0.004553535487502813,0.9307291666666666,2000000,0.000985416666666667,0.008866722695529461,0.008431434631347656,-0.5238561630249023,-0.5183022022247314
0,4718592,-0.005994033999741077,0.92875,2000000,0.0009850000000000002,0.007484608795493841,0.013680633157491684,-0.5274457931518555,-0.5164478421211243
0,4849664,-0.00404751393944025,0.9267708333333333,2000000,0.0009845833333333334,0.00788474828004837,0.013009621761739254,-0.5272191166877747,-0.5157943964004517
0,4980736,-0.004325530491769314,0.9247916666666667,2000000,0.0009841666666666666,0.009921764954924583,0.022411800920963287,-0.5282513499259949,-0.5093313455581665
0,5111808,-0.004090285860002041,0.9228125,2000000,0.00098375,0.00913839042186737,0.026112735271453857,-0.5302398800849915,-0.5112610459327698
0,5242880,-0.003724370151758194,0.9208333333333334,2000000,0.0009833333333333335,0.00881468690931797,0.027032028883695602,-0.525794506072998,-0.506617546081543
1,5373952,0.0003143690701108426,0.916875,131072,0.0009825,0.0042718700133264065,0.000929501373320818,-0.49460941553115845,-0.4907151758670807
1,5505024,-0.0038142031989991665,0.9148958333333334,262144,0.0009820833333333333,0.004345761612057686,0.0011238458100706339,-0.4899512529373169,-0.48446860909461975
1,5636096,-0.003935060929507017,0.9129166666666667,393216,0.0009816666666666667,0.00474311038851738,0.0008362416992895305,-0.4913739264011383,-0.48864176869392395
1,5767168,-0.005656911991536617,0.9109375,524288,0.0009812500000000001,0.006026569753885269,0.0010048922849819064,-0.49522823095321655,-0.4932108521461487
1,5898240,-0.0037534390576183796,0.9089583333333333,655360,0.0009808333333333336,0.006826968863606453,0.0013420970644801855,-0.4963616728782654,-0.4945278763771057
1,6029312,-0.004240397829562426,0.9069791666666667,786432,0.000980416666666667,0.005892804358154535,0.0018608883256092668,-0.49695172905921936,-0.49614620208740234
1,6160384,-0.003623640164732933,0.905,917504,0.0009800000000000004,0.006697394885122776,0.0011270057875663042,-0.4990244507789612,-0.4975014328956604
1,6291456,-0.0031103414949029684,0.9030208333333334,1048576,0.0009795833333333338,0.007723298855125904,0.001103433663956821,-0.49959155917167664,-0.4969862997531891
1,6422528,-0.003999540116637945,0.9010416666666666,1179648,0.0009791666666666672,0.006877260282635689,0.0010143084218725562,-0.5005796551704407,-0.4984150528907776
1,6553600,-0.004140595905482769,0.8990625,1310720,0.0009787500000000007,0.007696961518377066,0.0010665698209777474,-0.4984825551509857,-0.49498432874679565
1,6684672,-0.003783036721870303,0.8970833333333333,1441792,0.000978333333333334,0.0075052399188280106,0.0015118366573005915,-0.49761077761650085,-0.4940667152404785
1,6815744,-0.0056604864075779915,0.8951041666666667,1572864,0.0009779166666666675,0.0079960897564888,0.0015331225004047155,-0.4968098998069763,-0.49596041440963745
1,6946816,-0.003314194269478321,0.893125,1703936,0.000977500000000001,0.007776523474603891,0.001363919349387288,-0.4977119266986847,-0.4958864450454712
1,7077888,-0.004110926296561956,0.8911458333333333,1835008,0.0009770833333333344,0.006604795344173908,0.001313503598794341,-0.49701690673828125,-0.49549347162246704
1,7208960,-0.003978928085416555,0.8891666666666667,1966080,0.0009766666666666678,0.007104955613613129,0.0011446288553997874,-0.49882063269615173,-0.4964672923088074
1,7340032,-0.0034362669102847576,0.8871875,2000000,0.0009762500000000011,0.005301466211676598,0.001270054024644196,-0.49756091833114624,-0.497096449136734
2,7471104,0.0008985650492832065,0.8832291666666667,131072,0.0009754166666666677,0.004603777080774307,0.0006166103412397206,-0.4852410554885864,-0.4814057946205139
2,7602176,-0.004478209652006626,0.88125,262144,0.0009750000000000011,0.0037857629358768463,0.0015381809789687395,-0.49394068121910095,-0.49259600043296814
2,7733248,-0.003917111083865166,0.8792708333333333,393216,0.0009745833333333345,0.004154829308390617,0.0010317460400983691,-0.4935285747051239,-0.4915664792060852
2,7864320,-0.006317181047052145,0.8772916666666667,524288,0.0009741666666666679,0.004872554913163185,0.0015410503838211298,-0.49433931708335876,-0.49238693714141846
