attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
0,3801088,-0.002281627104821382,-0.00011494018048097132,-0.001221153768710792,-0.00054931640625,-0.004166160427303112
0,3932160,-0.002257549027490313,-0.00010607571442733388,-0.0012651951310544973,0.000579833984375,-0.0030481827730000077
0,4063232,-0.0022843360420665704,-0.00010389374881469848,-0.0012251914622538607,-0.00079345703125,-0.004406244936944859
0,4194304,-0.002293357933012885,-0.00012364969541067694,-0.0012394018167469767,-1.52587890625e-05,-0.0036707466520056187
0,4325376,-0.0022824801453680266,-0.00011877768872636807,-0.001231493552950269,-0.0005340576171875,-0.004165921357071056
0,4456448,-0.0031714096267023706,-4.3624533176966906e-05,-0.0010609270066197496,-4.57763671875e-05,-0.0043216648705310945
0,4587520,-0.0028429054200387327,-4.485102262208329e-05,-0.0010694848378989263,-0.000152587890625,-0.004109560895813047
0,4718592,-0.0024303967356900102,-7.435992043269835e-05,-0.001100666469483258,-0.0030517578125,-0.0066567693938850425
0,4849664,-0.002275483626362984,-9.283166167506351e-05,-0.0011589156711124815,-1.52587890625e-05,-0.003541647941347037
0,4980736,-0.0022488555350719253,-0.00011522615875492193,-0.0011944279185627238,-0.0016632080078125,-0.005220790601015324
0,5111808,-0.0023403022496495396,-0.00010211095735712661,-0.00112454306872678,3.0517578125e-05,-0.0035358090108275064
0,5242880,-0.0024112429782690015,-0.00010393427027111102,-0.0010897800402744906,0.0003814697265625,-0.0032229928810920683
1,5373952,-0.0022140823642473606,-5.4936295115506906e-05,-0.0010275284921590355,0.0037078857421875,0.0004114783762361185
1,5505024,-0.003392880822502775,-2.767084538390918e-05,-0.0009469458445892087,-0.000274658203125,-0.004641863833512616
1,5636096,-0.0029432907340378733,-3.145956466710231e-05,-0.0009245067403753637,-0.0005340576171875,-0.004432933887528634
1,5767168,-0.0025055871137737995,-4.8946763541835026e-05,-0.0009802520839912177,-0.0031890869140625,-0.00672348438138215
1,5898240,-0.002371140039031161,-8.86096200360953e-05,-0.001157749924914242,-7.62939453125e-05,-0.0036933586939085217
1,6029312,-0.002387946389717399,-9.076302163180117e-05,-0.0012040674773743376,-0.0017242431640625,-0.005406221826888213
