collected_frames,train/mean_reward,train/epsilon,train/replay_buffer_size,train/q_network_lr,train/loss,train/grad_norm,train/q_mean,train/target_q_mean
7864320,-0.07096008211374283,0.8982142857142857,2000000,0.0009785714285714276,,,,
7864320,,,,,0.5183858275413513,2.59375262260437,4.352928638458252,4.320476531982422
7995392,-0.025416232645511627,0.8965178571428571,2000000,0.0009782142857142847,,,,
7995392,,,,,0.5348409414291382,5.001461982727051,3.920149087905884,3.8157901763916016
8126464,-0.004403900820761919,0.8948214285714285,2000000,0.0009778571428571419,,,,
8126464,,,,,0.5534356832504272,3.4813144207000732,4.031713962554932,3.927581787109375
8257536,-0.004129049368202686,0.8931250000000001,2000000,0.000977499999999999,,,,
8257536,,,,,0.5179295539855957,3.706348180770874,4.245855808258057,4.199565887451172
8388608,0.01667521893978119,0.8914285714285715,2000000,0.0009771428571428561,,,,
8388608,,,,,0.5080523490905762,3.599212408065796,4.340578556060791,4.383085250854492
8519680,-0.013697803020477295,0.8897321428571429,2000000,0.0009767857142857132,,,,
8519680,,,,,0.49177733063697815,3.1168980598449707,3.843703508377075,3.7524936199188232
8650752,0.021327823400497437,0.8880357142857143,2000000,0.0009764285714285704,,,,
8650752,,,,,0.5491942763328552,4.324726581573486,4.2159857749938965,4.114514350891113
8781824,-0.01300602313131094,0.8863392857142858,2000000,0.0009760714285714275,,,,
8781824,,,,,0.5360003709793091,4.333347797393799,4.056461811065674,4.143394470214844
8912896,-0.049987077713012695,0.8846428571428572,2000000,0.0009757142857142846,,,,
8912896,,,,,0.5451666116714478,3.347942352294922,3.991725206375122,3.8881313800811768
9043968,-0.022174054756760597,0.8829464285714286,2000000,0.0009753571428571417,,,,
9043968,,,,,0.5457258224487305,6.468355178833008,4.519339084625244,4.447797775268555
9175040,-0.005753844045102596,0.88125,2000000,0.0009749999999999989,,,,
9175040,,,,,0.5063058137893677,2.2171390056610107,4.423128604888916,4.417469024658203
9306112,-0.00013436074368655682,0.8795535714285714,2000000,0.000974642857142856,,,,
9306112,,,,,0.5126085877418518,2.32074236869812,4.410759925842285,4.332576274871826
9437184,0.00840887613594532,0.8778571428571429,2000000,0.0009742857142857132,,,,
9437184,,,,,0.5175204873085022,6.432254791259766,4.422569274902344,4.49993371963501
9568256,-0.017416805028915405,0.8761607142857143,2000000,0.0009739285714285704,,,,
9568256,,,,,0.5011640787124634,6.072834491729736,4.126466274261475,4.182258605957031
9699328,0.03302769735455513,0.8744642857142857,2000000,0.0009735714285714275,,,,
9699328,,,,,0.549186110496521,2.5956711769104004,4.248547077178955,4.178896427154541
9830400,-0.006011011078953743,0.8727678571428572,2000000,0.0009732142857142846,,,,
9830400,,,,,0.4979310631752014,4.8959059715271,4.462562561035156,4.423925399780273
9961472,-0.041062355041503906,0.8710714285714286,2000000,0.0009728571428571417,,,,
9961472,,,,,0.5156761407852173,3.752889394760132,4.4277191162109375,4.4307541847229
10092544,-0.01568589173257351,0.869375,2000000,0.000972499999999999,,,,
10092544,,,,,0.5365759134292603,1.607313632965088,4.375253677368164,4.333458423614502
10223616,-0.005372300744056702,0.8676785714285714,2000000,0.0009721428571428561,,,,
10223616,,,,,0.5105732083320618,1.7778043746948242,4.503801345825195,4.433340072631836
10354688,-0.0011309320107102394,0.8659821428571428,2000000,0.0009717857142857132,,,,
10354688,,,,,0.5487763285636902,8.295960426330566,4.437990665435791,4.340670108795166
10485760,0.008313389495015144,0.8642857142857143,2000000,0.0009714285714285704,,,,
10485760,,,,,0.5092809200286865,1.8696985244750977,4.63637638092041,4.624295234680176
10616832,-0.011521896347403526,0.8625892857142857,2000000,0.0009710714285714275,,,,
10616832,,,,,0.5095930695533752,1.5461268424987793,4.243420124053955,4.190520286560059
10747904,0.029596315696835518,0.8608928571428571,2000000,0.0009707142857142846,,,,
10747904,,,,,0.5034477710723877,1.7376494407653809,4.714186668395996,4.687777996063232
10878976,-0.0029642735607922077,0.8591964285714286,2000000,0.0009703571428571417,,,,
10878976,,,,,0.5491145253181458,2.2783873081207275,4.287026882171631,4.30168342590332
11010048,-0.05177045613527298,0.8575,2000000,0.0009699999999999989,,,,
11010048,,,,,0.5224025249481201,5.792548656463623,4.930271625518799,4.910454750061035
11141120,-0.01933210901916027,0.8558035714285714,2000000,0.000969642857142856,,,,
11141120,,,,,0.5211725234985352,4.2824530601501465,4.6359076499938965,4.648610591888428
11272192,-0.008716467767953873,0.8541071428571428,2000000,0.0009692857142857131,,,,
11272192,,,,,0.503923773765564,6.2302117347717285,4.504665851593018,4.42802095413208
11403264,0.0025372812524437904,0.8524107142857142,2000000,0.0009689285714285702,,,,
11403264,,,,,0.5126157999038696,4.93900203704834,4.494227886199951,4.571119785308838
11534336,0.015398245304822922,0.8507142857142858,2000000,0.0009685714285714274,,,,
11534336,,,,,0.5194219350814819,4.332799911499023,4.735733985900879,4.702871322631836
11665408,-0.009063024073839188,0.8490178571428572,2000000,0.0009682142857142845,,,,
11665408,,,,,0.4900146722793579,2.248840808868408,4.693884372711182,4.6640496253967285
11796480,0.028509732335805893,0.8473214285714286,2000000,0.0009678571428571417,,,,
11796480,,,,,0.5259188413619995,4.370903968811035,4.631033897399902,4.656037330627441
11927552,-0.002052801661193371,0.845625,2000000,0.0009674999999999989,,,,
11927552,,,,,0.5290464162826538,6.508689880371094,4.8006272315979,4.799192428588867
12058624,-0.03513490408658981,0.8439285714285715,2000000,0.000967142857142856,,,,
12058624,,,,,0.5180971622467041,2.0832736492156982,4.856666088104248,4.851630210876465
12189696,-0.010445775464177132,0.8422321428571429,2000000,0.0009667857142857131,,,,
12189696,,,,,0.5058653950691223,3.999516487121582,5.044654846191406,5.095392227172852
12320768,-0.002763280877843499,0.8405357142857143,2000000,0.0009664285714285702,,,,
12320768,,,,,0.5219226479530334,5.432050704956055,4.885161876678467,4.818543434143066
12451840,-0.0024710106663405895,0.8388392857142857,2000000,0.0009660714285714274,,,,
12451840,,,,,0.5052996873855591,2.9074974060058594,5.099549293518066,5.014060974121094
12582912,0.009199295192956924,0.8371428571428572,2000000,0.0009657142857142845,,,,
12582912,,,,,0.5113285779953003,6.047512531280518,5.207398414611816,5.22706413269043
