collected_frames,env/success_rate,env/failure_rate,env/explosion_rate
7012352,0.8846153846153846,0.11538461538461539,0.0
7077888,0.8333333333333334,0.13333333333333333,0.0
7143424,0.53125,0.125,0.0
7208960,0.3488372093023256,0.16279069767441862,0.0
7274496,0.23076923076923078,0.16923076923076924,0.0
7340032,0.8095238095238095,0.19047619047619047,0.0
7405568,0.3333333333333333,0.3888888888888889,0.0
7471104,0.23809523809523808,0.38095238095238093,0.0
7536640,0.3148148148148148,0.24074074074074073,0.0
7602176,0.23076923076923078,0.27692307692307694,0.0
7667712,0.5882352941176471,0.4117647058823529,0.0
7733248,0.625,0.25,0.0
7798784,0.35714285714285715,0.21428571428571427,0.047619047619047616
7864320,0.29850746268656714,0.19402985074626866,0.0
7929856,0.21818181818181817,0.32727272727272727,0.0
7995392,0.8333333333333334,0.16666666666666666,0.0
8060928,0.7,0.2,0.0
8126464,0.5208333333333334,0.0625,0.0
8192000,0.36363636363636365,0.21818181818181817,0.0
8257536,0.3088235294117647,0.27941176470588236,0.0
8323072,0.9,0.05,0.0
8388608,0.6296296296296297,0.14814814814814814,0.0
8454144,0.40540540540540543,0.13513513513513514,0.0
8519680,0.25,0.125,0.0
8585216,0.2653061224489796,0.32653061224489793,0.0
8650752,0.7916666666666666,0.20833333333333334,0.0
8716288,0.7142857142857143,0.19047619047619047,0.0
8781824,0.375,0.15,0.0
8847360,0.3108108108108108,0.20270270270270271,0.0
8912896,0.34545454545454546,0.16363636363636364,0.0
8978432,0.7714285714285715,0.22857142857142856,0.0
9043968,0.4782608695652174,0.43478260869565216,0.0
9109504,0.47058823529411764,0.14705882352941177,0.0
9175040,0.34375,0.09375,0.0
9240576,0.2923076923076923,0.16923076923076924,0.0
9306112,0.7333333333333333,0.26666666666666666,0.0
9371648,0.8076923076923077,0.19230769230769232,0.0
9437184,0.5,0.15,0.0
9502720,0.26,0.12,0.0
9568256,0.22448979591836735,0.12244897959183673,0.0
9633792,0.7741935483870968,0.22580645161290322,0.0
9699328,0.7916666666666666,0.20833333333333334,0.0
9764864,0.4523809523809524,0.11904761904761904,0.0
9830400,0.2987012987012987,0.12987012987012986,0.0
9895936,0.43859649122807015,0.21052631578947367,0.0
9961472,0.8285714285714286,0.17142857142857143,0.0
10027008,0.8888888888888888,0.1111111111111111,0.0
10092544,0.4722222222222222,0.08333333333333333,0.0
10158080,0.3469387755102041,0.22448979591836735,0.0
10223616,0.25,0.06944444444444445,0.0
10289152,0.7419354838709677,0.25806451612903225,0.0
10354688,0.9117647058823529,0.08823529411764706,0.0
10420224,0.6486486486486487,0.10810810810810811,0.0
10485760,0.32894736842105265,0.14473684210526316,0.0
10551296,0.2826086956521739,0.21739130434782608,0.0
10616832,0.7714285714285715,0.22857142857142856,0.0
10682368,0.8787878787878788,0.12121212121212122,0.0
10747904,0.6666666666666666,0.15555555555555556,0.0
10813440,0.3508771929824561,0.03508771929824561,0.0
10878976,0.2765957446808511,0.2127659574468085,0.0
10944512,0.48148148148148145,0.5185185185185185,0.0
11010048,0.71875,0.28125,0.0
11075584,0.45714285714285713,0.34285714285714286,0.0
11141120,0.20930232558139536,0.18604651162790697,0.0
11206656,0.15714285714285714,0.2,0.0
11272192,0.7647058823529411,0.23529411764705882,0.0
11337728,0.8064516129032258,0.12903225806451613,0.0
11403264,0.6060606060606061,0.18181818181818182,0.0
11468800,0.36363636363636365,0.21212121212121213,0.0
11534336,0.22388059701492538,0.16417910447761194,0.0
11599872,0.8,0.2,0.0
11665408,0.7777777777777778,0.2222222222222222,0.0
11730944,0.4782608695652174,0.17391304347826086,0.0
11796480,0.3404255319148936,0.0851063829787234,0.0
11862016,0.36,0.2,0.0
11927552,0.8,0.2,0.0
11993088,0.6666666666666666,0.23809523809523808,0.0
12058624,0.34285714285714286,0.14285714285714285,0.0
12124160,0.16666666666666666,0.0625,0.0
12189696,0.25862068965517243,0.1724137931034483,0.0
12255232,0.65,0.35,0.0
12320768,0.4,0.5,0.0
12386304,0.3235294117647059,0.11764705882352941,0.0
12451840,0.22058823529411764,0.07352941176470588,0.0
