collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
50724864,0.0,0.0,0.0
50855936,0.0,0.0,0.0
50987008,0.0,0.0,0.0
51118080,1.52587890625e-05,7.62939453125e-06,0.0
51249152,3.814697265625e-05,7.62939453125e-06,0.0
51380224,7.62939453125e-06,7.62939453125e-06,0.0
51511296,0.0,0.0,0.0
51642368,1.3236539909638554e-05,1.0295086596385541e-05,0.0
51773440,2.288818359375e-05,7.62939453125e-06,0.0
51904512,3.0517578125e-05,4.57763671875e-05,0.0
52035584,0.0,3.814697265625e-05,0.0
52166656,7.62939453125e-06,7.62939453125e-06,0.0
52297728,0.0,0.0,0.0
52428800,0.0,0.0,0.0
52559872,0.0,0.0,0.0
52690944,0.0,0.0,0.0
52822016,7.62939453125e-06,0.0,0.0
52953088,2.288818359375e-05,0.0,0.0
53084160,1.52587890625e-05,0.0,0.0
53215232,7.62939453125e-06,0.0,0.0
53346304,7.62939453125e-06,0.0,0.0
53477376,0.0,0.0,0.0
53608448,0.0,7.62939453125e-06,0.0
53739520,9.55972326807229e-06,4.3386436370481925e-05,0.0
53870592,0.0,8.392333984375e-05,0.0
54001664,1.52587890625e-05,2.288818359375e-05,0.0
54132736,0.0,0.0,0.0
54263808,0.0,0.0,0.0
54394880,0.0,0.0,0.0
54525952,1.52587890625e-05,0.0,0.0
54657024,7.62939453125e-06,0.0,0.0
54788096,0.0,7.35363328313253e-07,0.0
54919168,0.0,0.0,0.0
55050240,0.00028228759765625,0.0,0.0
55181312,0.0004730224609375,0.0,0.0
55312384,1.52587890625e-05,4.57763671875e-05,0.0
55443456,3.814697265625e-05,7.62939453125e-06,0.0
55574528,0.00012969970703125,0.0,0.0
55705600,7.62939453125e-06,2.288818359375e-05,0.0
55836672,2.206089984939759e-06,7.35363328313253e-07,0.0
55967744,0.0,0.0,0.0
56098816,1.52587890625e-05,7.62939453125e-06,0.0
56229888,7.62939453125e-06,0.0,0.0
56360960,0.0,0.0,0.0
56492032,0.0001068115234375,0.0,0.0
56623104,9.1552734375e-05,0.0,0.0
56754176,4.57763671875e-05,0.0,0.0
56885248,9.853868599397591e-05,2.206089984939759e-06,0.0
57016320,7.62939453125e-06,0.0,0.0
57147392,7.62939453125e-06,0.0,0.0
57278464,0.0001220703125,0.0,0.0
57409536,3.0517578125e-05,0.0,0.0
57540608,0.0,0.0,0.0
57671680,0.0,0.0,0.0
57802752,0.0,0.0,0.0
57933824,0.0,0.0,0.0
58064896,0.0,0.0,0.0
58195968,0.0,0.0,0.0
58327040,1.52587890625e-05,0.0,0.0
58458112,0.0,0.0,0.0
58589184,0.00032806396484375,0.0,0.0
58720256,7.62939453125e-06,0.0,0.0
58851328,0.0,0.0,0.0
58982400,0.0,0.0,0.0
59113472,0.0,0.0,0.0
59244544,0.0,0.0,0.0
59375616,0.0,0.0,0.0
59506688,4.57763671875e-05,7.62939453125e-06,0.0
59637760,7.62939453125e-06,0.0,0.0
59768832,0.0,0.0,0.0
59899904,0.0,0.0,0.0
60030976,0.00029855751129518075,0.0,0.0
60162048,0.001007080078125,0.0,0.0
60293120,7.62939453125e-06,0.0,0.0
60424192,0.0,0.0,0.0
60555264,3.814697265625e-05,0.0,0.0
60686336,1.52587890625e-05,0.0,0.0
60817408,0.0,0.0,0.0
60948480,0.0,0.0,0.0
61079552,0.0,0.0,0.0
61210624,0.0,0.0,0.0
61341696,0.0,0.0,0.0
61472768,0.0,0.0,0.0
61603840,0.0,0.0,0.0
61734912,0.0,0.0,0.0
61865984,0.0,0.0,0.0
61997056,0.0,0.0,0.0
62128128,0.0,0.0,0.0
62259200,0.0,0.0,0.0
62390272,0.0,0.0,0.0
62521344,0.0,0.0,0.0
62652416,0.0,0.0,0.0
62783488,0.0,0.0,0.0
62914560,0.0,0.0,0.0
