attempt,collected_frames,rew/progress,rew/goal_velocity,rew/posture_swing,rew/stabilization,rew/step_penalty,rew/terminal_bonus,rew/total_reward
1,11272192,-0.7350773401558399,0.11806872800298152,-0.05309295421466231,-0.19820906000677496,0.0,-1.0562896728515625,-1.9246002573054284
1,11337728,-0.6972645348869264,0.0996182460221462,-0.0962155990418978,-0.19770488562062383,0.0,-0.400543212890625,-1.2920819690916687
1,11403264,-0.7193806283175945,0.09772424092079746,-0.08920147301978432,-0.2005410874262452,0.0,-0.9429931640625,-1.8543779014144093
1,11468800,-0.7076544850133359,0.09784432250307873,-0.08465517664444633,-0.19909413473214954,0.0,-0.42572021484375,-1.319253139430657
1,11534336,-0.697600057348609,0.06887134206772316,-0.07523978914832696,-0.19924595288466662,0.0,-0.1705169677734375,-1.073689816170372
1,11599872,-0.7243750374764204,0.113649312464986,-0.07708121172618121,-0.20075401838403195,0.0,-0.98876953125,-1.8773047463037074
1,11665408,-0.7482393672689795,0.14431507873814553,-0.04187337194161955,-0.19980197842232883,0.0,-0.2803802490234375,-1.1259798950050026
1,11730944,-0.6982469973154366,0.06709326038253494,-0.06463177743717097,-0.19927643344271928,0.0,-0.011444091796875,-0.9064775971928611
1,11796480,-0.7408581175841391,0.11900199512456311,-0.05208169764955528,-0.20202012360095978,0.0,-1.105499267578125,-1.9814428174868226
1,11862016,-0.7020693742670119,0.0854517669940833,-0.07878353662090376,-0.19838529627304524,0.0,-0.3101348876953125,-1.203892881050706
1,11927552,-0.7257367763668299,0.10776585423445795,-0.08088751681498252,-0.20064614852890372,0.0,-1.06658935546875,-1.966079787351191
1,11993088,-0.704633885063231,0.09703734022332355,-0.06971595881623216,-0.19963339739479125,0.0,-0.3261566162109375,-1.2030887003056705
1,12058624,-0.6977622359991074,0.06743510275555309,-0.07104319913196377,-0.19590188725851476,0.0,-0.1705169677734375,-1.0677488064393401
1,12124160,-0.7156779281795025,0.12730332670616917,-0.08168316562660038,-0.20049606543034315,0.0,-1.0150909423828125,-1.8856204238254577
1,12189696,-0.7263104538433254,0.15379247671808116,-0.08987878152402118,-0.19962851062882692,0.0,-0.2803802490234375,-1.142378649674356
1,12255232,-0.7022745269350708,0.060309537933790125,-0.0746359919430688,-0.19957105664070696,0.0,-0.1270294189453125,-1.0431740726344287
1,12320768,-0.7355780326761305,0.10756356650381349,-0.05405901063932106,-0.20000799314584583,0.0,-0.9441375732421875,-1.826204989803955
1,12386304,-0.7081507397815585,0.0933408192358911,-0.06535379003616981,-0.19895500887650996,0.0,-0.514984130859375,-1.3940612189471722
1,12451840,-0.7224355237558484,0.10246606709551997,-0.05341360514285043,-0.19910526974126697,0.0,-0.8548736572265625,-1.7273619927000254
1,12517376,-0.7102148644626141,0.10112613646197133,-0.06673432735260576,-0.19738501368556172,0.0,-0.45318603515625,-1.3263941180193797
1,12582912,-0.7009660764597356,0.07095590182871092,-0.08632810696144588,-0.19956988259218633,0.0,-0.25634765625,-1.1721859769895673
1,12648448,-0.7193800210952759,0.11267240905726794,-0.05185910646105185,-0.19984035741072148,0.0,-0.9464263916015625,-1.8048334773629904
1,12713984,-0.7352794324979186,0.15547026330023073,-0.05704212225828087,-0.20031438511796296,0.0,-0.2471923828125,-1.0843580646323971
1,12779520,-0.6972524956800044,0.06949876454018522,-0.07213095147744752,-0.19649241142906249,0.0,0.0011444091796875,-0.8952048707287759
1,12845056,-0.7287797420285642,0.1262378978281049,-0.05279002095630858,-0.19806715089362115,0.0,-1.043701171875,-1.8971003186888993
1,12910592,-0.692185141146183,0.09743919767788611,-0.08826248475816101,-0.19844139774795622,0.0,-0.327301025390625,-1.2087508444674313
1,12976128,-0.7245469521731138,0.088631403465115,-0.06754197020200081,-0.19765513099264354,0.0,-0.96588134765625,-1.8669516330119222
1,13041664,-0.7148149954155087,0.09741429702262394,-0.04570855657220818,-0.19933670642785728,0.0,-0.4657745361328125,-1.3282073684968054
1,13107200,-0.7000338556244969,0.06901077766087838,-0.05410836420196574,-0.196794347721152,0.0,-0.2185821533203125,-1.1004812056198716
1,13172736,-0.7207967001013458,0.1097574762388831,-0.0545572629198432,-0.19940198468975723,0.0,-1.0219573974609375,-1.8869420560076833
