attempt,collected_frames,shock/accel_magnitude,shock/accel_magnitude_max,shock/accel_magnitude_min,shock/shock_normalised,shock/shock_normalised_max,shock/shock_normalised_min,shock/accel_p90,shock/accel_p95,shock/accel_p99
1,8978432,2.8422845862805843,9.658776573836803,0.002225873552788471,4.422039136642297e-06,0.0019465780842438107,0.0,2.9691686153411867,3.024725306034088,3.1053239917755127
1,9043968,2.7074000909924507,9.415606532245874,0.047773794837212336,1.7040213533547899e-06,0.0007676173459003621,0.0,2.892336869239807,2.935143601894379,3.0318327713012696
1,9109504,2.85360592789948,9.490388464182615,0.0025670635561709787,1.7271870760282582e-06,0.0008841891503834631,0.0,2.960282397270203,2.994173562526703,3.0784342551231383
1,9175040,2.7660888135433197,9.516166411340237,0.013663173372151505,3.0861930531145276e-06,0.0015015940693956509,0.0,2.9087713956832886,2.929733920097351,2.982522737979889
1,9240576,2.854437770321965,9.5265569165349,0.02356554856942239,2.0054971408001165e-06,0.0010268145360896597,0.0,2.970052146911621,3.0095339536666867,3.0610529065132144
1,9306112,2.927142236381769,9.277266435325146,0.05753906570316758,1.0370094223333126e-06,0.0005309488242346561,0.0,3.0527422428131104,3.0712785124778748,3.117781827449799
1,9371648,2.7445735931396484,9.441964335739613,0.06870772271213355,3.1129868780510606e-06,0.0015580194394715363,0.0,2.8738817453384398,2.9302584171295165,2.9924034667015076
1,9437184,2.762900335714221,9.251116883009672,0.06464549076918047,1.194530668380267e-06,0.0006113974087611496,0.0,2.8632924795150756,2.9095305800437927,2.9879946660995484
1,9502720,2.87757807970047,9.740409143269062,0.0479256747476029,2.9556036240663275e-06,0.0015132271842048794,0.0,3.0138644218444823,3.042292261123657,3.0987847590446473
1,9568256,2.9250301122665405,9.644302234053612,0.0833401078125462,2.087984894316719e-06,0.0010690482658901601,0.0,3.119283390045166,3.147232687473297,3.220007495880127
1,9633792,2.699531402438879,9.096135459840298,0.009723743377776373,1.0830370662517907e-06,0.0005545149779209169,0.0,2.7962605953216553,2.830353021621704,2.91813081741333
1,9699328,2.7827728986740112,9.519448559731245,0.002945734663512667,2.493669423841993e-06,0.001255874127309653,0.0,2.975263476371765,3.00421257019043,3.048929388523102
1,9764864,2.8103957567363977,9.417622372508049,0.0576464553405458,8.967023188422019e-07,0.00045911158724720735,0.0,2.928736853599548,2.971348285675049,2.997692041397095
1,9830400,2.796892087906599,9.512756787240505,0.06258687377339811,4.4075855347713855e-06,0.0022566837938029494,0.0,2.96087064743042,3.009197211265564,3.1247416877746583
1,9895936,2.7738822381943464,9.345547653734684,0.006976409004437301,1.0948619983963681e-06,0.0005605693431789405,0.0,2.905717206001282,2.9392977952957153,3.010236365795136
1,9961472,2.8171451184898615,9.343211114406586,0.009295239211041917,1.044782628412122e-06,0.0005349287057470065,0.0,2.9291422367095947,2.9811203479766846,3.010497372150421
1,10027008,2.728164382278919,9.268358122557402,0.04243326457981311,2.2494275953022225e-06,0.001151706928794738,0.0,2.8731957197189333,2.921925365924835,3.0120905375480653
1,10092544,2.809047769755125,9.908366568386555,0.07465870698797517,4.630574960806655e-06,0.0021194879686845525,0.0,3.0070741176605225,3.028247785568237,3.0566695952415466
1,10158080,3.0017870850861073,9.490394577383995,0.038617070371856244,2.5540760781872507e-06,0.0010974356130191154,0.0,3.1536774158477785,3.180303192138672,3.224406418800354
1,10223616,2.879997519776225,9.398888006806374,0.05779290054942976,2.3726581859229157e-06,0.0012148009911925328,0.0,3.0551242589950562,3.115588104724884,3.2556737923622134
