collected_frames,grad_contrib/shaping,grad_contrib/joint_ang_from_flat_penalty,grad_contrib/joint_angle_var_penalty,grad_contrib/roll_penalty,grad_contrib/roll_rate_penalty,grad_contrib/pitch_penalty,grad_contrib/pitch_rate_penalty,grad_contrib/shock_penalty,grad_contrib/clearance,grad_contrib/action_bonus,grad_contrib/flipper_action_bonus,grad_contrib/terminal_bonus
3801088,-0.09985845592873335,0.0018462024789099299,-0.03175905352771265,-0.050774969818095754,-0.045430819529493065,-0.08800177243728265,-0.009585237926340253,0.011281044818578159,-0.013525278743059362,-0.5453909695922813,0.006090820679508151,-0.09645537452000544
3932160,0.08943966257393969,0.010624313330574812,-0.009336156932528554,0.06150858703204454,0.002353115956951302,-0.06322582952325524,0.031009602517659017,-0.008066707282124186,-0.028329032757531465,0.34678677393366986,-0.02198341815218775,-0.32733680000753357
4063232,-0.26404108802986964,-0.02207839972158618,-0.005605042186361057,-0.005687863295255708,0.0014448653732403048,-0.010249376740437398,0.006286862888383857,0.009895162088545033,-0.010072710033047019,-0.6126018538971582,0.011316745242938173,0.04072003050317748
4194304,-0.06727754019301495,-0.008990112355569216,0.015998632359592695,0.02057225710264366,0.012414531070113321,0.0907481844668361,0.02539677425220983,-0.0074166954490649615,0.018691300816915453,0.3107327822456796,-0.0479829098227174,0.3737782798656428
4325376,-0.12281566780791064,-0.00240154122257936,-0.002028967292997484,-0.03553778915514705,-0.007421782897416378,-0.10962256957437727,-0.030875635236761345,0.0035738130544754913,-0.034066515227705665,-0.09579640624808505,0.02652821227624215,-0.5293311000063021
4456448,-0.20885711825286718,-0.019974576159187137,0.03393777121790952,0.05080379508889946,-0.08064110222174438,0.041279214124021066,0.0005190118946485082,0.009570445684462952,-0.0009208315230482072,-0.2588294891524899,-0.07573360735080764,0.2189330373299141
4587520,-0.14050122966122422,-0.006104651606323947,0.003562409410517171,-0.014505676633098909,0.0033681460057630543,0.10214679839630107,0.006239970092893332,-0.0063708682138550595,-0.007760069645400112,-0.49734508466235483,0.035988449815572976,-0.1761066458566953
4718592,-0.22180347353116772,-0.02121652416293773,-0.004678514700944449,-0.020085457264005995,-0.004060130137485296,-0.0031532610245465255,0.014806566421896462,-0.0019007360802317029,-0.004974773735544412,-0.526044838603824,0.00391908914804659,-0.1733566351893691
4849664,-0.1377469648868004,-0.009988082064242086,-0.001812410445940662,-0.05256054835147171,0.008270149992612729,0.04631788642878905,0.01949030762265076,0.008350654928438908,0.0015059503510432126,-0.487668241639316,0.006160521824486843,0.22012828146420763
4980736,-0.24429087794311843,0.0028969710628798293,-0.006626623510291392,0.042034283677126805,0.0533705497436796,-0.0898015283528367,-0.01121491338061549,-0.012639617243880316,0.00219889663211046,-0.12314053957715508,0.008288197321891037,0.4034970015544148
5111808,0.015070876943446469,-0.013537942894715842,0.0011762309017085367,0.05389841950498362,0.03761976870185477,-0.04404524452545306,0.005505261427136887,0.03315333408106698,0.03087440035314229,0.5176526168566985,-0.09596428655749818,-0.15150161725229486
5242880,-0.19048474713880315,-0.011510451795590309,-0.00208412774977524,-0.005068805638248359,0.013147156136104688,-0.005235801479059419,-0.0017269368077028858,0.0029114448038319086,0.0017217518826661432,-0.6967377376629287,0.009304474204243508,-0.06006656470104576
5373952,-0.14966206864608272,-0.0089835028349815,-0.002939053827127187,-0.07162200365930914,0.011032789181831721,-0.0292348085164344,-0.0018620310319679217,-0.0025211499845123816,-0.0149522642972498,-0.6218648688284729,-0.0008334422025279681,-0.08449201698950237
5505024,-0.24695489362050813,-0.012470177589689676,-0.008050968728512478,-0.012523018296819888,-0.013423998841924004,-0.02566617599929803,-0.006540069326045228,0.014717385448967156,-0.011831408754430202,-0.6259050522288664,0.01697362896585605,-0.004943222199082803
5636096,-0.20903697263057985,-0.01814600163148429,-0.005876182085886846,-0.022413034481057238,0.021578303113455106,0.013927928561956978,0.02715608882071913,0.013420662447014753,-0.0016474162198833017,-0.5078881595243373,-0.004437414045781279,-0.15447183643784387
5767168,-0.20630132367047663,-0.02188090023196505,0.007541708524498555,-0.03404918586054671,0.009131354289068435,0.005887334675587965,0.023245603043997077,0.029458403533803926,-0.0045499607563821215,-0.2728168739581231,0.025652668118952417,0.359484683336598
5898240,0.23918884922429468,-0.01827452459591096,0.02160566129919723,-0.06737878392057513,0.1070246052260328,0.005801655252521121,-0.0008043291926361036,-0.01887359869449926,0.01613796196056036,0.4422947192839132,-0.0018419185689872752,-0.0607733927808719
6029312,-0.2542490876710825,-0.023616216214573278,-0.0034842971138328857,-0.0019392589168733512,-0.0048624797447588824,-0.005710143683297562,0.0006823094044571717,0.01063000167104594,-0.00840972371656184,-0.6686756136105833,0.008576222329875078,-0.009164645923058231
6160384,-0.2630203425014163,-0.022631008467218966,-0.008783474956752331,-0.000141705405095976,0.018354490201231637,0.022221786029718946,0.011673348700448002,0.011839064169214012,0.004345683791253338,-0.61388066912191,-0.0034357646819741395,-0.019672661973766402
6291456,-0.32268523199288396,0.021283686247337702,-0.03602093202660812,-0.05861947219807919,-0.04074932852690824,-0.007198606249568733,-0.07148645758036029,-0.042673864366606494,-0.006425142035329618,-0.27673171822768305,-0.04542950438297168,-0.07069605616566293
6422528,-0.20114168203869034,-0.006562739626103059,-0.003920430717388584,0.0045349400227728985,0.009987081356400352,0.008148723848174753,0.00849866650494623,-0.0048847269506619865,0.0008013847481202529,-0.7209289553297363,-0.010565247303212308,0.020025421553792937
6553600,-0.1644602640690059,0.00031964665437044773,-0.016387287884737377,-0.0254182602650014,-0.004654089042208761,-0.013159994355044658,-0.0008568608500215298,-0.018166838492868327,0.013598875489541423,-0.2817314097658254,0.00163072886862588,-0.45961574426274887
