collected_frames,var_decomp/shaping,var_decomp/roll_penalty,var_decomp/roll_rate_penalty,var_decomp/pitch_penalty,var_decomp/pitch_rate_penalty,var_decomp/shock_penalty,var_decomp/action_bonus,var_decomp/flipper_action_bonus,var_decomp/terminal_bonus
7602176,0.35087862610816956,0.00934411771595478,-0.13767732679843903,0.040532611310482025,0.02292669378221035,0.2716551125049591,2.0047812461853027,-0.04156892001628876,8.941311836242676
7733248,0.09417453408241272,-0.0023700003512203693,0.03535114973783493,0.020207880064845085,0.2931925356388092,0.508317232131958,1.4631098508834839,0.013564455322921276,8.962096214294434
7864320,0.36828842759132385,0.024052277207374573,0.128497913479805,0.059610843658447266,0.1737731546163559,0.6745298504829407,2.0386180877685547,-0.034893229603767395,7.946085453033447
7995392,0.2106495499610901,0.016022346913814545,-0.0011077983072027564,0.034222304821014404,0.04071994870901108,0.22473092377185822,2.276378631591797,0.052811622619628906,8.594158172607422
8126464,0.7449782490730286,-0.031946975737810135,0.040385469794273376,0.10172002017498016,-0.14897844195365906,0.3296884596347809,5.28436279296875,0.006357880774885416,7.817624568939209
8257536,0.6386820673942566,0.028480714187026024,-0.08127772808074951,0.08870396763086319,-0.31523793935775757,-0.011350398883223534,4.6305131912231445,-0.056270696222782135,6.481536388397217
8388608,0.24464692175388336,0.04123392328619957,0.11750439554452896,0.10435126721858978,0.19239820539951324,0.08013657480478287,2.661362409591675,0.07949188351631165,7.465327739715576
8519680,0.2653503715991974,0.009357419796288013,0.0233040452003479,0.06881579011678696,0.03654336556792259,0.6921967267990112,2.4481618404388428,-0.03364481031894684,8.150406837463379
8650752,0.20161639153957367,0.018016401678323746,0.06037576496601105,0.034067604690790176,0.2189142405986786,0.8511960506439209,2.2546820640563965,-0.027077047154307365,7.550971984863281
8781824,0.40306752920150757,0.006012217607349157,0.014544601552188396,0.05807943269610405,0.06936506927013397,0.6489851474761963,2.637248992919922,-0.05812544748187065,7.818993091583252
