attempt,collected_frames,action/v_mean,action/v_std,action/w_mean,action/w_std,action/flipper_fl_mean,action/flipper_fl_std,action/flipper_fr_mean,action/flipper_fr_std,action/flipper_rl_mean,action/flipper_rl_std,action/flipper_rr_mean,action/flipper_rr_std
0,1835008,0.5534873008728027,0.47133639454841614,-0.011037502437829971,0.6011193990707397,0.05533386021852493,0.6359044313430786,-0.03982608765363693,0.6200985312461853,0.026567546650767326,0.6353879570960999,0.015924349427223206,0.616636335849762
0,1966080,0.5691009759902954,0.46416714787483215,-0.00508521031588316,0.5987564325332642,0.0718451738357544,0.6284533143043518,-0.04654735326766968,0.6257866024971008,0.02797539159655571,0.6328754425048828,0.006695076357573271,0.6176889538764954
0,2097152,0.565105676651001,0.4660438895225525,0.005667676217854023,0.6002059578895569,0.07372391223907471,0.6299328207969666,-0.052090227603912354,0.6301235556602478,0.02683759666979313,0.6253043413162231,0.0045743477530777454,0.618405282497406
0,2228224,0.5738555192947388,0.4619159996509552,0.01925111934542656,0.6002385020256042,0.08971093595027924,0.6237854361534119,-0.0632375180721283,0.6300106644630432,0.03240255266427994,0.6255987286567688,-0.003639540169388056,0.6181144118309021
0,2359296,0.5727062225341797,0.45538511872291565,0.021963108330965042,0.6044347286224365,0.10259509086608887,0.6211881041526794,-0.11369611322879791,0.6249691843986511,0.022536465898156166,0.6277158260345459,0.0004830870311707258,0.615649402141571
0,2490368,0.5749483108520508,0.4694337248802185,0.02732708305120468,0.6008263826370239,0.08913478255271912,0.6222103834152222,-0.08170468360185623,0.6317138671875,0.03805653005838394,0.6295284032821655,0.003631387371569872,0.6189470887184143
0,2621440,0.5912868976593018,0.4522128999233246,0.02187928929924965,0.6007707715034485,0.1014617457985878,0.6209321618080139,-0.0889383926987648,0.6317814588546753,0.035335786640644073,0.6285467743873596,-0.0052787321619689465,0.6184600591659546
0,2752512,0.5985246300697327,0.4540446698665619,0.032591987401247025,0.6000200510025024,0.10362589359283447,0.6254241466522217,-0.06678257882595062,0.631718635559082,0.029841702431440353,0.6280367970466614,-0.009382161311805248,0.6232104897499084
0,2883584,0.5974162817001343,0.45099490880966187,0.025488190352916718,0.5984693765640259,0.08769817650318146,0.6246577501296997,-0.0728640928864479,0.6267240047454834,0.04120281711220741,0.6277163028717041,-0.00519298342987895,0.6187490224838257
0,3014656,0.594980001449585,0.45443591475486755,0.03167258948087692,0.599023163318634,0.08932094275951385,0.6238844990730286,-0.052437253296375275,0.6318987607955933,0.037408143281936646,0.628835916519165,-0.0039573777467012405,0.6184465289115906
0,3145728,0.5989772081375122,0.453728586435318,0.03375592082738876,0.5969518423080444,0.10253576189279556,0.6255229711532593,-0.052893318235874176,0.6297587752342224,0.03489488363265991,0.6277710795402527,-0.00029880052898079157,0.618224024772644
0,3276800,0.6003060340881348,0.45055630803108215,0.04114450514316559,0.5962129235267639,0.09620071202516556,0.6289517879486084,-0.051861658692359924,0.6281319856643677,0.041535936295986176,0.6241949200630188,-0.007849178276956081,0.6164462566375732
0,3407872,0.5987571477890015,0.44707515835762024,0.04422443360090256,0.594971776008606,0.09743732213973999,0.628354012966156,-0.048095740377902985,0.628066897392273,0.04052566736936569,0.6256436705589294,-0.012146348133683205,0.6148926019668579
0,3538944,0.6267496943473816,0.43518927693367004,0.04551126807928085,0.5954427123069763,0.09057240933179855,0.6349442601203918,-0.02791007235646248,0.6285098195075989,0.04786434397101402,0.6293158531188965,-0.022482337430119514,0.6163243055343628
0,3670016,0.6190645694732666,0.43689411878585815,0.057782094925642014,0.594296932220459,0.0962805300951004,0.6313080787658691,-0.030281128361821175,0.6231534481048584,0.050317227840423584,0.6314124464988708,-0.01328268088400364,0.6168655157089233
0,3801088,0.6243833303451538,0.43345317244529724,0.06522762775421143,0.58893221616745,0.08766444027423859,0.6331421136856079,-0.02874268963932991,0.625643253326416,0.038384418934583664,0.6340285539627075,-0.019363921135663986,0.6199619770050049
0,3932160,0.6297492384910583,0.42953670024871826,0.06679781526327133,0.5900141596794128,0.08125270903110504,0.634239137172699,-0.021107573062181473,0.6231104135513306,0.0387137196958065,0.631763756275177,-0.010270503349602222,0.6158848404884338
0,4063232,0.6246895790100098,0.4349362552165985,0.08047111332416534,0.5945874452590942,0.09355537593364716,0.6339913010597229,-0.018200550228357315,0.6232785582542419,0.035665180534124374,0.6326389312744141,-0.02428315207362175,0.6149632930755615
0,4194304,0.6341849565505981,0.42661052942276,0.09147453308105469,0.5946510434150696,0.09841170161962509,0.6350128650665283,-0.0251799114048481,0.6216799020767212,0.042194366455078125,0.6380876302719116,-0.01694886013865471,0.613075852394104
0,4325376,0.6321573257446289,0.42740896344184875,0.08460733294487,0.5896662473678589,0.10135799646377563,0.6344835758209229,-0.01426165085285902,0.6220385432243347,0.049482449889183044,0.6345145106315613,-0.015605897642672062,0.6095077395439148
0,4456448,0.6193464994430542,0.43322211503982544,0.08872169256210327,0.5914335250854492,0.08313402533531189,0.6375003457069397,-0.016797609627246857,0.6236487627029419,0.05290991812944412,0.6390029191970825,-0.026942633092403412,0.608295738697052
