attempt,collected_frames,rew/flipper_penalty,rew/pitch_penalty,rew/contact_penalty,rew/terminal_bonus,rew/total_reward
1,28049408,-0.0005288549307351786,-2.126631828502923e-05,-0.0023366937048194814,-0.0037078857421875,-0.006594652671537915
1,28180480,-0.0005174419982267864,-4.3596633581444166e-05,-0.0020980071221856633,-0.0031585693359375,-0.005817615204705362
1,28311552,-0.0005050282675256312,-1.835857349874459e-05,-0.0022911452597327298,-0.0016021728515625,-0.004416705023686518
1,28442624,-0.0004529501763954613,-1.4072680002641391e-05,-0.0024713515522307716,-0.0039520263671875,-0.006890400958582177
1,28573696,-0.0005765235348462738,-1.202951913370498e-05,-0.002327194128156407,0.000244140625,-0.002671606493095169
1,28704768,-0.0004261410010713007,-1.5132554452179647e-05,-0.002682952772374847,0.0001678466796875,-0.002956379651550378
1,28835840,-0.00035905327263208164,-1.414814857980673e-05,-0.002558250327638234,-0.0029754638671875,-0.005906915691866743
1,28966912,-0.0004991317698568309,-3.2319262082580735e-05,-0.002099685586472333,-0.002899169921875,-0.005530306533273688
1,29097984,-0.0004945538253195991,-2.0139240668015645e-05,-0.0023224257602123544,-0.0034942626953125,-0.006331381605832576
1,29229056,-0.000520330211656983,-0.00011039669490742199,-0.0026229094619338866,-0.002716064453125,-0.00596970082142434
1,29360128,-0.0004777472920522996,-8.91526627242456e-05,-0.0027583312312344788,-0.00177001953125,-0.005095250771319115
1,29491200,-0.0004888683656645298,-2.3787571727496015e-05,-0.0023670174123253673,-0.0035247802734375,-0.006404409936294542
1,29622272,-0.00028727205051382043,-1.6322184578143606e-05,-0.0032148741684068227,-0.000946044921875,-0.004464513241146051
1,29753344,-0.0004097446951618622,-2.0193937984913646e-05,-0.0028383254484651843,0.0001220703125,-0.0031461937451240374
1,29884416,-0.0005055316185007541,-8.229525233360846e-05,-0.0026166475554418867,-0.003875732421875,-0.007079738963057025
1,30015488,-0.0004593562462105183,-0.0001729981443077122,-0.0024851744337865966,-0.002044677734375,-0.005161902536201524
