collected_frames,rew/pitch_penalty,rew/pan_geom_reward,rew/terminal_bonus,rew/total_reward
5767168,-0.0035516528459993424,0.07328919303836301,-0.0022735595703125,0.06746344777639024
5898240,-0.003690537711008801,0.07300633325939998,-0.0014495849609375,0.06786621068022214
6029312,-0.0037538688175118295,0.07417756656650454,-0.00244140625,0.06798229162814096
6160384,-0.003590485603126581,0.07536477042594925,-0.001495361328125,0.07027670540264808
6291456,-0.0033555951831658604,0.07531027094228193,-0.001922607421875,0.07003041947609745
6422528,-0.003544355735357385,0.07489644072484225,-0.0027313232421875,0.06862022218410857
6553600,-0.003824377792625455,0.08281052182428539,0.00054931640625,0.0795342429773882
6684672,-0.0038243423477979377,0.07994969916762784,-4.57763671875e-05,0.07607900927541777
6815744,-0.003426726196266827,0.07917280087713152,-0.002685546875,0.07305938430363312
6946816,-0.0033078253763960674,0.07937998382840306,-0.003387451171875,0.0726823897275608
7077888,-0.0034025816894427408,0.07983015407808125,-0.0030364990234375,0.07339048519497737
7208960,-0.003192640486304299,0.08150580391520634,-0.0024566650390625,0.07585408049635589
7340032,-0.0031130633760767523,0.08153375051915646,-0.0027618408203125,0.07565705943852663
7471104,-0.003312221901069279,0.08159481280017644,-0.00311279296875,0.07516859719180502
7602176,-0.004108489900318091,0.0922054581460543,-0.0005340576171875,0.08754845970543101
7733248,-0.003328181055621826,0.08598414325388148,-0.0023345947265625,0.08028931019362062
7864320,-0.0032331224501831457,0.08413152286084369,-0.0059967041015625,0.07489315798738971
7995392,-0.003155322643578984,0.08268655504798517,-0.002471923828125,0.07705749160959385
8126464,-0.002998255580678233,0.08235976257128641,-0.00506591796875,0.07429252594010904
8257536,-0.0032672034758434165,0.08241493860259652,-0.002716064453125,0.07642862515058368
8388608,-0.0030869651436660206,0.08155224827351049,-0.001434326171875,0.07702620682539418
8519680,-0.003293375004432164,0.08336102578323334,-0.0043792724609375,0.0756817061919719
8650752,-0.002730316459746973,0.09532901691272855,-0.003143310546875,0.08940878223074833
8781824,-0.0029269071037560934,0.09010181826306507,-0.0008697509765625,0.08628778421552852
8912896,-0.003149725382172619,0.08524703909642994,-0.0050048828125,0.07708553664269857
